date,slug,rank,id_project,name_project
2023-09-02,ronin,54.0,15732,Ronin
2023-09-02,stp-network,55.0,1169,STP Network
2023-09-02,woo-network,56.0,10321,WOO Network
2023-09-02,liquity,57.0,8062,Liquity
2023-09-02,prometeus,58.0,1443,Prometeus
2023-09-02,metal,59.0,1097,Metal
2023-09-02,basic-attention-token,60.0,291,Basic Attention Token
2023-09-02,stellar,61.0,983,Stellar
2023-09-02,conflux-token,62.0,6035,Conflux Token
2023-09-02,coinex-token,63.0,715,CoinEx Token
2023-09-02,filecoin,64.0,3288,Filecoin
2023-09-02,hedera-hashgraph,65.0,1069,Hedera Hashgraph
2023-09-02,apenft,66.0,9195,APENFT
2023-09-02,just,67.0,3756,JUST
2023-09-02,ocean-protocol,68.0,1121,Ocean Protocol
2023-09-02,pundi-x-2,69.0,8224,Pundi X
2023-09-02,milk-alliance,70.0,8283,MiL.k Alliance
2023-09-02,origintrail,71.0,1281,OriginTrail
2023-09-02,chiliz,72.0,672,Chiliz
2023-09-02,blockstack,73.0,512,Blockstack
2023-09-02,cartesi,74.0,3752,Cartesi
2023-09-02,centrifuge,75.0,9427,Centrifuge
2023-09-02,golem,76.0,1052,Golem
2023-09-02,akash-network,77.0,5923,Akash Network
2023-09-02,digibyte,78.0,947,DigiByte
2023-09-02,balancer,79.0,4341,Balancer
2023-09-02,ethereum-name-service,80.0,12264,Ethereum Name Service
2023-09-02,jasmycoin,81.0,7234,JasmyCoin
2023-09-02,monero,82.0,986,Monero
2023-09-02,oec-token,83.0,13245,OEC Token
2023-09-02,band-protocol,84.0,282,Band Protocol
2023-09-02,radix,85.0,13193,Radix
2023-09-02,gatechain-token,86.0,1015,Gatechain Token
2023-09-02,bitcoin-cash-sv,87.0,408,Bitcoin SV
2023-09-02,apecoin,88.0,5649,APEcoin
2023-09-02,optimism,89.0,18126,Optimism
2023-09-02,fantom,90.0,1062,Fantom
2023-09-02,nano,91.0,1010,Nano
2023-09-02,ecomi,92.0,3159,ECOMI
2023-09-02,nym,93.0,16758,Nym
2023-09-02,ravencoin,94.0,1003,Ravencoin
2023-09-02,eos,95.0,982,EOS
2023-09-02,maker,96.0,996,Maker
2023-09-02,swipe,97.0,1016,Swipe
2023-09-02,dash,98.0,881,Dash
2023-09-02,everipedia,99.0,3127,Everipedia
2023-09-02,nervos-network,100.0,1007,Nervos Network
2023-09-09,okb,1.0,988,OKB
2023-09-09,aragon,2.0,204,Aragon
2023-09-09,aelf,3.0,114,aelf
2023-09-09,mask-network,4.0,7426,Mask Network
2023-09-09,tomochain,5.0,1039,TomoChain
2023-09-09,bone-shibaswap,6.0,11675,Bone ShibaSwap
2023-09-09,iexec-rlc,7.0,1059,iExec RLC
2023-09-09,trust-wallet-token,8.0,3844,Trust Wallet Token
2023-09-09,chia,9.0,8840,Chia
2023-09-09,energy-web-token,10.0,3945,Energy Web Token
2023-09-09,ripple,11.0,979,XRP
2023-09-09,stargate-finance,12.0,16688,Stargate Finance
2023-09-09,quant-network,13.0,1040,Quant
2023-09-09,xdce-crowd-sale,14.0,3213,XinFin
2023-09-09,api3,15.0,6298,API3
2023-09-09,numeraire,16.0,1054,Numeraire
2023-09-09,baby-doge-coin,17.0,10910,Baby Doge Coin
2023-09-09,injective-protocol,18.0,5920,Injective Protocol
2023-09-09,tokenize-xchange,19.0,1115,Tokenize Xchange
2023-09-09,mx-token,20.0,2696,MX Token
2023-09-09,litecoin,21.0,981,Litecoin
2023-09-09,ssv-network,22.0,13100,SSV Network
2023-09-09,usdd,23.0,16837,USDD
2023-09-09,safepal,24.0,7173,SafePal
2023-09-09,gmx,25.0,10735,GMX
2023-09-09,fetch-ai,26.0,1094,Fetch.ai
2023-09-09,leo-token,27.0,987,LEO Token
2023-09-09,uniswap,28.0,5395,Uniswap
2023-09-09,casper-network,29.0,9500,Casper Network
2023-09-09,gains-network,30.0,12260,Gains Network
2023-09-09,the-open-network,31.0,10418,The Open Network
2023-09-09,tron,32.0,984,TRON
2023-09-09,fx-coin,33.0,2792,f(x) Coin
2023-09-09,singularitynet,34.0,1101,SingularityNET
2023-09-09,rocket-pool-eth,35.0,13879,Rocket Pool ETH
2023-09-09,cosmos,36.0,769,Cosmos
2023-09-09,magic,37.0,11258,Magic
2023-09-09,staked-ether,38.0,6583,Staked Ether
2023-09-09,woo-network,39.0,10321,WOO Network
2023-09-09,rocket-pool,40.0,3720,Rocket Pool
2023-09-09,liquity,41.0,8062,Liquity
2023-09-09,matic-network,42.0,1036,Polygon
2023-09-09,centrifuge,43.0,9427,Centrifuge
2023-09-09,binancecoin,44.0,345,Binance Coin
2023-09-09,dogecoin,45.0,998,Dogecoin
2023-09-09,shiba-inu,46.0,5083,Shiba Inu
2023-09-09,metal,47.0,1097,Metal
2023-09-09,render-token,48.0,4469,Render Token
2023-09-09,apenft,49.0,9195,APENFT
2023-09-09,steem,50.0,1033,Steem
2023-09-09,dexe,51.0,5792,DeXe
2023-09-09,bitcoin,52.0,376,Bitcoin
2023-09-09,basic-attention-token,53.0,291,Basic Attention Token
2023-09-09,rollbit-coin,54.0,16660,Rollbit Coin
2023-09-09,conflux-token,55.0,6035,Conflux Token
2023-09-09,stp-network,56.0,1169,STP Network
2023-09-09,blockstack,57.0,512,Blockstack
2023-09-09,elrond-erd-2,58.0,4691,Elrond
2023-09-09,ocean-protocol,59.0,1121,Ocean Protocol
2023-09-09,just,60.0,3756,JUST
2023-09-09,chainlink,61.0,659,ChainLink
2023-09-09,dydx,62.0,10717,dYdX
2023-09-09,coinex-token,63.0,715,CoinEx Token
2023-09-09,golem,64.0,1052,Golem
2023-09-09,pundi-x-2,65.0,8224,Pundi X
2023-09-09,optimism,66.0,18126,Optimism
2023-09-09,stellar,67.0,983,Stellar
2023-09-09,origintrail,68.0,1281,OriginTrail
2023-09-09,maker,69.0,996,Maker
2023-09-09,monero,70.0,986,Monero
2023-09-09,prometeus,71.0,1443,Prometeus
2023-09-09,band-protocol,72.0,282,Band Protocol
2023-09-09,gala,73.0,5437,Gala
2023-09-09,everipedia,74.0,3127,Everipedia
2023-09-09,cartesi,75.0,3752,Cartesi
2023-09-09,nym,76.0,16758,Nym
2023-09-09,radix,77.0,13193,Radix
2023-09-09,swipe,78.0,1016,Swipe
2023-09-09,eos,79.0,982,EOS
2023-09-09,milk-alliance,80.0,8283,MiL.k Alliance
2023-09-09,gatechain-token,81.0,1015,Gatechain Token
2023-09-09,balancer,82.0,4341,Balancer
2023-09-09,fantom,83.0,1062,Fantom
2023-09-09,ravencoin,84.0,1003,Ravencoin
2023-09-09,huobi-token,85.0,989,Huobi Token
2023-09-09,digibyte,86.0,947,DigiByte
2023-09-09,ronin,87.0,15732,Ronin
2023-09-09,beldex,88.0,309,Beldex
2023-09-09,bitcoin-cash-sv,89.0,408,Bitcoin SV
2023-09-09,ontology,90.0,995,Ontology
2023-09-09,iota,91.0,993,IOTA
2023-09-09,nano,92.0,1010,Nano
2023-09-09,ethereum,93.0,978,Ethereum
2023-09-09,oec-token,94.0,13245,OEC Token
2023-09-09,immutable-x,95.0,12263,Immutable X
2023-09-09,e-radix,96.0,6154,e-Radix
2023-09-09,status,97.0,1041,Status
2023-09-09,apecoin,98.0,5649,APEcoin
2023-09-09,akash-network,99.0,5923,Akash Network
2023-09-09,bitrise-token,100.0,10102,Bitrise Token
2023-09-16,okb,1.0,988,OKB
2023-09-16,aragon,2.0,204,Aragon
2023-09-16,aelf,3.0,114,aelf
2023-09-16,mx-token,4.0,2696,MX Token
2023-09-16,iexec-rlc,5.0,1059,iExec RLC
2023-09-16,tomochain,6.0,1039,TomoChain
2023-09-16,bone-shibaswap,7.0,11675,Bone ShibaSwap
2023-09-16,gains-network,8.0,12260,Gains Network
2023-09-16,ripple,9.0,979,XRP
2023-09-16,energy-web-token,10.0,3945,Energy Web Token
2023-09-16,chia,11.0,8840,Chia
2023-09-16,xdce-crowd-sale,12.0,3213,XinFin
2023-09-16,mask-network,13.0,7426,Mask Network
2023-09-16,tokenize-xchange,14.0,1115,Tokenize Xchange
2023-09-16,ssv-network,15.0,13100,SSV Network
2023-09-16,quant-network,16.0,1040,Quant
2023-09-16,injective-protocol,17.0,5920,Injective Protocol
2023-09-16,baby-doge-coin,18.0,10910,Baby Doge Coin
2023-09-16,trust-wallet-token,19.0,3844,Trust Wallet Token
2023-09-16,usdd,20.0,16837,USDD
2023-09-16,safepal,21.0,7173,SafePal
2023-09-16,litecoin,22.0,981,Litecoin
2023-09-16,leo-token,23.0,987,LEO Token
2023-09-16,numeraire,24.0,1054,Numeraire
2023-09-16,gmx,25.0,10735,GMX
2023-09-16,uniswap,26.0,5395,Uniswap
2023-09-16,stargate-finance,27.0,16688,Stargate Finance
2023-09-16,api3,28.0,6298,API3
2023-09-16,fetch-ai,29.0,1094,Fetch.ai
2023-09-16,casper-network,30.0,9500,Casper Network
2023-09-16,prometeus,31.0,1443,Prometeus
2023-09-16,the-open-network,32.0,10418,The Open Network
2023-09-16,tron,33.0,984,TRON
2023-09-16,centrifuge,34.0,9427,Centrifuge
2023-09-16,cosmos,35.0,769,Cosmos
2023-09-16,dogecoin,36.0,998,Dogecoin
2023-09-16,chainlink,37.0,659,ChainLink
2023-09-16,rocket-pool,38.0,3720,Rocket Pool
2023-09-16,singularitynet,39.0,1101,SingularityNET
2023-09-16,metal,40.0,1097,Metal
2023-09-16,liquity,41.0,8062,Liquity
2023-09-16,staked-ether,42.0,6583,Staked Ether
2023-09-16,binancecoin,43.0,345,Binance Coin
2023-09-16,elrond-erd-2,44.0,4691,Elrond
2023-09-16,render-token,45.0,4469,Render Token
2023-09-16,magic,46.0,11258,Magic
2023-09-16,stellar,47.0,983,Stellar
2023-09-16,conflux-token,48.0,6035,Conflux Token
2023-09-16,bitcoin,49.0,376,Bitcoin
2023-09-16,steem,50.0,1033,Steem
2023-09-16,dexe,51.0,5792,DeXe
2023-09-16,blockstack,52.0,512,Blockstack
2023-09-16,stp-network,53.0,1169,STP Network
2023-09-16,ocean-protocol,54.0,1121,Ocean Protocol
2023-09-16,basic-attention-token,55.0,291,Basic Attention Token
2023-09-16,fx-coin,56.0,2792,f(x) Coin
2023-09-16,rollbit-coin,57.0,16660,Rollbit Coin
2023-09-16,rocket-pool-eth,58.0,13879,Rocket Pool ETH
2023-09-16,pundi-x-2,59.0,8224,Pundi X
2023-09-16,woo-network,60.0,10321,WOO Network
2023-09-16,monero,61.0,986,Monero
2023-09-16,dydx,62.0,10717,dYdX
2023-09-16,skale,63.0,6350,SKALE
2023-09-16,cartesi,64.0,3752,Cartesi
2023-09-16,origintrail,65.0,1281,OriginTrail
2023-09-16,golem,66.0,1052,Golem
2023-09-16,beldex,67.0,309,Beldex
2023-09-16,shiba-inu,68.0,5083,Shiba Inu
2023-09-16,bitcoin-cash,69.0,382,Bitcoin Cash
2023-09-16,neo,70.0,990,NEO
2023-09-16,coinex-token,71.0,715,CoinEx Token
2023-09-16,oec-token,72.0,13245,OEC Token
2023-09-16,apenft,73.0,9195,APENFT
2023-09-16,maker,74.0,996,Maker
2023-09-16,huobi-token,75.0,989,Huobi Token
2023-09-16,matic-network,76.0,1036,Polygon
2023-09-16,radix,77.0,13193,Radix
2023-09-16,optimism,78.0,18126,Optimism
2023-09-16,swipe,79.0,1016,Swipe
2023-09-16,filecoin,80.0,3288,Filecoin
2023-09-16,band-protocol,81.0,282,Band Protocol
2023-09-16,balancer,82.0,4341,Balancer
2023-09-16,digibyte,83.0,947,DigiByte
2023-09-16,bitcoin-cash-sv,84.0,408,Bitcoin SV
2023-09-16,ethereum,85.0,978,Ethereum
2023-09-16,holotoken,86.0,1004,Holo
2023-09-16,bitrise-token,87.0,10102,Bitrise Token
2023-09-16,akash-network,88.0,5923,Akash Network
2023-09-16,milk-alliance,89.0,8283,MiL.k Alliance
2023-09-16,vechain,90.0,994,VeChain
2023-09-16,vulcan-forged,91.0,9735,Vulcan Forged
2023-09-16,ronin,92.0,15732,Ronin
2023-09-16,status,93.0,1041,Status
2023-09-16,just,94.0,3756,JUST
2023-09-16,eos,95.0,982,EOS
2023-09-16,everipedia,96.0,3127,Everipedia
2023-09-16,e-radix,97.0,6154,e-Radix
2023-09-16,nano,98.0,1010,Nano
2023-09-16,nervos-network,99.0,1007,Nervos Network
2023-09-16,convex-finance,100.0,8849,Convex Finance
2023-09-23,okb,1.0,988,OKB
2023-09-23,aragon,2.0,204,Aragon
2023-09-23,aelf,3.0,114,aelf
2023-09-23,mask-network,4.0,7426,Mask Network
2023-09-23,tomochain,5.0,1039,TomoChain
2023-09-23,mx-token,6.0,2696,MX Token
2023-09-23,gains-network,7.0,12260,Gains Network
2023-09-23,iexec-rlc,8.0,1059,iExec RLC
2023-09-23,ripple,9.0,979,XRP
2023-09-23,chia,10.0,8840,Chia
2023-09-23,xdce-crowd-sale,11.0,3213,XinFin
2023-09-23,bone-shibaswap,12.0,11675,Bone ShibaSwap
2023-09-23,quant-network,13.0,1040,Quant
2023-09-23,litecoin,14.0,981,Litecoin
2023-09-23,energy-web-token,15.0,3945,Energy Web Token
2023-09-23,baby-doge-coin,16.0,10910,Baby Doge Coin
2023-09-23,trust-wallet-token,17.0,3844,Trust Wallet Token
2023-09-23,injective-protocol,18.0,5920,Injective Protocol
2023-09-23,safepal,19.0,7173,SafePal
2023-09-23,ssv-network,20.0,13100,SSV Network
2023-09-23,gmx,21.0,10735,GMX
2023-09-23,tokenize-xchange,22.0,1115,Tokenize Xchange
2023-09-23,usdd,23.0,16837,USDD
2023-09-23,stargate-finance,24.0,16688,Stargate Finance
2023-09-23,alchemy-pay,25.0,4829,Alchemy Pay
2023-09-23,fetch-ai,26.0,1094,Fetch.ai
2023-09-23,api3,27.0,6298,API3
2023-09-23,uniswap,28.0,5395,Uniswap
2023-09-23,centrifuge,29.0,9427,Centrifuge
2023-09-23,leo-token,30.0,987,LEO Token
2023-09-23,tron,31.0,984,TRON
2023-09-23,skale,32.0,6350,SKALE
2023-09-23,render-token,33.0,4469,Render Token
2023-09-23,woo-network,34.0,10321,WOO Network
2023-09-23,casper-network,35.0,9500,Casper Network
2023-09-23,numeraire,36.0,1054,Numeraire
2023-09-23,metal,37.0,1097,Metal
2023-09-23,rocket-pool,38.0,3720,Rocket Pool
2023-09-23,the-open-network,39.0,10418,The Open Network
2023-09-23,prometeus,40.0,1443,Prometeus
2023-09-23,magic,41.0,11258,Magic
2023-09-23,singularitynet,42.0,1101,SingularityNET
2023-09-23,dydx,43.0,10717,dYdX
2023-09-23,convex-finance,44.0,8849,Convex Finance
2023-09-23,stp-network,45.0,1169,STP Network
2023-09-23,staked-ether,46.0,6583,Staked Ether
2023-09-23,dogecoin,47.0,998,Dogecoin
2023-09-23,liquity,48.0,8062,Liquity
2023-09-23,ronin,49.0,15732,Ronin
2023-09-23,stellar,50.0,983,Stellar
2023-09-23,blockstack,51.0,512,Blockstack
2023-09-23,bitcoin,52.0,376,Bitcoin
2023-09-23,ocean-protocol,53.0,1121,Ocean Protocol
2023-09-23,steem,54.0,1033,Steem
2023-09-23,binancecoin,55.0,345,Binance Coin
2023-09-23,rocket-pool-eth,56.0,13879,Rocket Pool ETH
2023-09-23,thorchain,57.0,1150,Thorchain
2023-09-23,conflux-token,58.0,6035,Conflux Token
2023-09-23,bitcoin-cash,59.0,382,Bitcoin Cash
2023-09-23,cosmos,60.0,769,Cosmos
2023-09-23,apenft,61.0,9195,APENFT
2023-09-23,dexe,62.0,5792,DeXe
2023-09-23,chainlink,63.0,659,ChainLink
2023-09-23,pundi-x-2,64.0,8224,Pundi X
2023-09-23,rollbit-coin,65.0,16660,Rollbit Coin
2023-09-23,huobi-token,66.0,989,Huobi Token
2023-09-23,milk-alliance,67.0,8283,MiL.k Alliance
2023-09-23,cartesi,68.0,3752,Cartesi
2023-09-23,monero,69.0,986,Monero
2023-09-23,fx-coin,70.0,2792,f(x) Coin
2023-09-23,golem,71.0,1052,Golem
2023-09-23,elrond-erd-2,72.0,4691,Elrond
2023-09-23,optimism,73.0,18126,Optimism
2023-09-23,just,74.0,3756,JUST
2023-09-23,maker,75.0,996,Maker
2023-09-23,beldex,76.0,309,Beldex
2023-09-23,basic-attention-token,77.0,291,Basic Attention Token
2023-09-23,coinex-token,78.0,715,CoinEx Token
2023-09-23,swipe,79.0,1016,Swipe
2023-09-23,jasmycoin,80.0,7234,JasmyCoin
2023-09-23,gala,81.0,5437,Gala
2023-09-23,digibyte,82.0,947,DigiByte
2023-09-23,matic-network,83.0,1036,Polygon
2023-09-23,shiba-inu,84.0,5083,Shiba Inu
2023-09-23,e-radix,85.0,6154,e-Radix
2023-09-23,origintrail,86.0,1281,OriginTrail
2023-09-23,everipedia,87.0,3127,Everipedia
2023-09-23,oec-token,88.0,13245,OEC Token
2023-09-23,ethereum,89.0,978,Ethereum
2023-09-23,vechain,90.0,994,VeChain
2023-09-23,ontology,91.0,995,Ontology
2023-09-23,fantom,92.0,1062,Fantom
2023-09-23,radix,93.0,13193,Radix
2023-09-23,neo,94.0,990,NEO
2023-09-23,immutable-x,95.0,12263,Immutable X
2023-09-23,decentraland,96.0,907,Decentraland
2023-09-23,holotoken,97.0,1004,Holo
2023-09-23,bitrise-token,98.0,10102,Bitrise Token
2023-09-23,apecoin,99.0,5649,APEcoin
2023-09-23,iostoken,100.0,1020,IOST
2023-10-07,okb,1.0,988,OKB
2023-10-07,aragon,2.0,204,Aragon
2023-10-07,wrapped-nxm,3.0,4702,Wrapped NXM
2023-10-07,aelf,4.0,114,aelf
2023-10-07,mask-network,5.0,7426,Mask Network
2023-10-07,mx-token,6.0,2696,MX Token
2023-10-07,tomochain,7.0,1039,TomoChain
2023-10-07,bone-shibaswap,8.0,11675,Bone ShibaSwap
2023-10-07,gains-network,9.0,12260,Gains Network
2023-10-07,xdce-crowd-sale,10.0,3213,XinFin
2023-10-07,tokenize-xchange,11.0,1115,Tokenize Xchange
2023-10-07,chia,12.0,8840,Chia
2023-10-07,ripple,13.0,979,XRP
2023-10-07,iexec-rlc,14.0,1059,iExec RLC
2023-10-07,tellor,15.0,1259,Tellor
2023-10-07,gmx,16.0,10735,GMX
2023-10-07,baby-doge-coin,17.0,10910,Baby Doge Coin
2023-10-07,trust-wallet-token,18.0,3844,Trust Wallet Token
2023-10-07,injective-protocol,19.0,5920,Injective Protocol
2023-10-07,quant-network,20.0,1040,Quant
2023-10-07,safepal,21.0,7173,SafePal
2023-10-07,litecoin,22.0,981,Litecoin
2023-10-07,uniswap,23.0,5395,Uniswap
2023-10-07,usdd,24.0,16837,USDD
2023-10-07,tron,25.0,984,TRON
2023-10-07,centrifuge,26.0,9427,Centrifuge
2023-10-07,ssv-network,27.0,13100,SSV Network
2023-10-07,energy-web-token,28.0,3945,Energy Web Token
2023-10-07,stellar,29.0,983,Stellar
2023-10-07,leo-token,30.0,987,LEO Token
2023-10-07,liquity,31.0,8062,Liquity
2023-10-07,api3,32.0,6298,API3
2023-10-07,the-open-network,33.0,10418,The Open Network
2023-10-07,metal,34.0,1097,Metal
2023-10-07,casper-network,35.0,9500,Casper Network
2023-10-07,rollbit-coin,36.0,16660,Rollbit Coin
2023-10-07,numeraire,37.0,1054,Numeraire
2023-10-07,venus,38.0,5718,Venus
2023-10-07,stargate-finance,39.0,16688,Stargate Finance
2023-10-07,skale,40.0,6350,SKALE
2023-10-07,stp-network,41.0,1169,STP Network
2023-10-07,render-token,42.0,4469,Render Token
2023-10-07,fetch-ai,43.0,1094,Fetch.ai
2023-10-07,staked-ether,44.0,6583,Staked Ether
2023-10-07,insure,45.0,3457,inSure
2023-10-07,chainlink,46.0,659,ChainLink
2023-10-07,conflux-token,47.0,6035,Conflux Token
2023-10-07,singularitynet,48.0,1101,SingularityNET
2023-10-07,binancecoin,49.0,345,Binance Coin
2023-10-07,dydx,50.0,10717,dYdX
2023-10-07,steem,51.0,1033,Steem
2023-10-07,elrond-erd-2,52.0,4691,Elrond
2023-10-07,blockstack,53.0,512,Blockstack
2023-10-07,basic-attention-token,54.0,291,Basic Attention Token
2023-10-07,rocket-pool,55.0,3720,Rocket Pool
2023-10-07,dogecoin,56.0,998,Dogecoin
2023-10-07,woo-network,57.0,10321,WOO Network
2023-10-07,ocean-protocol,58.0,1121,Ocean Protocol
2023-10-07,magic,59.0,11258,Magic
2023-10-07,huobi-token,60.0,989,Huobi Token
2023-10-07,bitcoin,61.0,376,Bitcoin
2023-10-07,ronin,62.0,15732,Ronin
2023-10-07,optimism,63.0,18126,Optimism
2023-10-07,just,64.0,3756,JUST
2023-10-07,pundi-x-2,65.0,8224,Pundi X
2023-10-07,alchemy-pay,66.0,4829,Alchemy Pay
2023-10-07,rocket-pool-eth,67.0,13879,Rocket Pool ETH
2023-10-07,dexe,68.0,5792,DeXe
2023-10-07,biconomy,69.0,13226,Biconomy
2023-10-07,golem,70.0,1052,Golem
2023-10-07,cosmos,71.0,769,Cosmos
2023-10-07,monero,72.0,986,Monero
2023-10-07,maker,73.0,996,Maker
2023-10-07,prometeus,74.0,1443,Prometeus
2023-10-07,compound-governance-token,75.0,4340,Compound
2023-10-07,vechain,76.0,994,VeChain
2023-10-07,apenft,77.0,9195,APENFT
2023-10-07,matic-network,78.0,1036,Polygon
2023-10-07,thorchain,79.0,1150,Thorchain
2023-10-07,ravencoin,80.0,1003,Ravencoin
2023-10-07,fantom,81.0,1062,Fantom
2023-10-07,ethereum,82.0,978,Ethereum
2023-10-07,neo,83.0,990,NEO
2023-10-07,digibyte,84.0,947,DigiByte
2023-10-07,milk-alliance,85.0,8283,MiL.k Alliance
2023-10-07,origintrail,86.0,1281,OriginTrail
2023-10-07,radix,87.0,13193,Radix
2023-10-07,everscale,88.0,15831,Everscale
2023-10-07,oec-token,89.0,13245,OEC Token
2023-10-07,akash-network,90.0,5923,Akash Network
2023-10-07,stratis,91.0,1038,Stratis
2023-10-07,chiliz,92.0,672,Chiliz
2023-10-07,audius,93.0,5921,Audius
2023-10-07,vulcan-forged,94.0,9735,Vulcan Forged
2023-10-07,fx-coin,95.0,2792,f(x) Coin
2023-10-07,swipe,96.0,1016,Swipe
2023-10-07,everipedia,97.0,3127,Everipedia
2023-10-07,cartesi,98.0,3752,Cartesi
2023-10-07,osmosis,99.0,9792,Osmosis
2023-10-07,nano,100.0,1010,Nano
2023-10-14,okb,1.0,988,OKB
2023-10-14,aragon,2.0,204,Aragon
2023-10-14,wrapped-nxm,3.0,4702,Wrapped NXM
2023-10-14,aelf,4.0,114,aelf
2023-10-14,tomochain,5.0,1039,TomoChain
2023-10-14,xdce-crowd-sale,6.0,3213,XinFin
2023-10-14,mx-token,7.0,2696,MX Token
2023-10-14,trust-wallet-token,8.0,3844,Trust Wallet Token
2023-10-14,bone-shibaswap,9.0,11675,Bone ShibaSwap
2023-10-14,gains-network,10.0,12260,Gains Network
2023-10-14,ripple,11.0,979,XRP
2023-10-14,chia,12.0,8840,Chia
2023-10-14,quant-network,13.0,1040,Quant
2023-10-14,tellor,14.0,1259,Tellor
2023-10-14,iexec-rlc,15.0,1059,iExec RLC
2023-10-14,baby-doge-coin,16.0,10910,Baby Doge Coin
2023-10-14,render-token,17.0,4469,Render Token
2023-10-14,mask-network,18.0,7426,Mask Network
2023-10-14,litecoin,19.0,981,Litecoin
2023-10-14,uniswap,20.0,5395,Uniswap
2023-10-14,ssv-network,21.0,13100,SSV Network
2023-10-14,safepal,22.0,7173,SafePal
2023-10-14,usdd,23.0,16837,USDD
2023-10-14,skale,24.0,6350,SKALE
2023-10-14,liquity,25.0,8062,Liquity
2023-10-14,escoin-token,26.0,6790,Escoin Token
2023-10-14,injective-protocol,27.0,5920,Injective Protocol
2023-10-14,energy-web-token,28.0,3945,Energy Web Token
2023-10-14,tron,29.0,984,TRON
2023-10-14,centrifuge,30.0,9427,Centrifuge
2023-10-14,tokenize-xchange,31.0,1115,Tokenize Xchange
2023-10-14,dydx,32.0,10717,dYdX
2023-10-14,casper-network,33.0,9500,Casper Network
2023-10-14,stellar,34.0,983,Stellar
2023-10-14,filecoin,35.0,3288,Filecoin
2023-10-14,stargate-finance,36.0,16688,Stargate Finance
2023-10-14,gmx,37.0,10735,GMX
2023-10-14,the-open-network,38.0,10418,The Open Network
2023-10-14,conflux-token,39.0,6035,Conflux Token
2023-10-14,numeraire,40.0,1054,Numeraire
2023-10-14,chainlink,41.0,659,ChainLink
2023-10-14,fetch-ai,42.0,1094,Fetch.ai
2023-10-14,api3,43.0,6298,API3
2023-10-14,huobi-token,44.0,989,Huobi Token
2023-10-14,ocean-protocol,45.0,1121,Ocean Protocol
2023-10-14,magic,46.0,11258,Magic
2023-10-14,staked-ether,47.0,6583,Staked Ether
2023-10-14,beldex,48.0,309,Beldex
2023-10-14,venus,49.0,5718,Venus
2023-10-14,rocket-pool-eth,50.0,13879,Rocket Pool ETH
2023-10-14,stp-network,51.0,1169,STP Network
2023-10-14,stratis,52.0,1038,Stratis
2023-10-14,rocket-pool,53.0,3720,Rocket Pool
2023-10-14,metal,54.0,1097,Metal
2023-10-14,dogecoin,55.0,998,Dogecoin
2023-10-14,binancecoin,56.0,345,Binance Coin
2023-10-14,blockstack,57.0,512,Blockstack
2023-10-14,steem,58.0,1033,Steem
2023-10-14,rollbit-coin,59.0,16660,Rollbit Coin
2023-10-14,ronin,60.0,15732,Ronin
2023-10-14,woo-network,61.0,10321,WOO Network
2023-10-14,elrond-erd-2,62.0,4691,Elrond
2023-10-14,insure,63.0,3457,inSure
2023-10-14,bitcoin,64.0,376,Bitcoin
2023-10-14,maker,65.0,996,Maker
2023-10-14,just,66.0,3756,JUST
2023-10-14,optimism,67.0,18126,Optimism
2023-10-14,singularitynet,68.0,1101,SingularityNET
2023-10-14,alchemy-pay,69.0,4829,Alchemy Pay
2023-10-14,pundi-x-2,70.0,8224,Pundi X
2023-10-14,golem,71.0,1052,Golem
2023-10-14,swipe,72.0,1016,Swipe
2023-10-14,monero,73.0,986,Monero
2023-10-14,apenft,74.0,9195,APENFT
2023-10-14,thorchain,75.0,1150,Thorchain
2023-10-14,cosmos,76.0,769,Cosmos
2023-10-14,prometeus,77.0,1443,Prometeus
2023-10-14,immutable-x,78.0,12263,Immutable X
2023-10-14,shiba-inu,79.0,5083,Shiba Inu
2023-10-14,origintrail,80.0,1281,OriginTrail
2023-10-14,audius,81.0,5921,Audius
2023-10-14,basic-attention-token,82.0,291,Basic Attention Token
2023-10-14,milk-alliance,83.0,8283,MiL.k Alliance
2023-10-14,akash-network,84.0,5923,Akash Network
2023-10-14,vulcan-forged,85.0,9735,Vulcan Forged
2023-10-14,matic-network,86.0,1036,Polygon
2023-10-14,ethereum,87.0,978,Ethereum
2023-10-14,digibyte,88.0,947,DigiByte
2023-10-14,nano,89.0,1010,Nano
2023-10-14,ethereum-name-service,90.0,12264,Ethereum Name Service
2023-10-14,neo,91.0,990,NEO
2023-10-14,storm,92.0,1147,Storm
2023-10-14,everipedia,93.0,3127,Everipedia
2023-10-14,balancer,94.0,4341,Balancer
2023-10-14,osmosis,95.0,9792,Osmosis
2023-10-14,bitcoin-cash-sv,96.0,408,Bitcoin SV
2023-10-14,cartesi,97.0,3752,Cartesi
2023-10-14,lido-dao,98.0,6723,Lido DAO
2023-10-14,astar,99.0,15776,Astar
2023-10-14,status,100.0,1041,Status
2023-10-21,okb,1.0,988,OKB
2023-10-21,aragon,2.0,204,Aragon
2023-10-21,wrapped-nxm,3.0,4702,Wrapped NXM
2023-10-21,tomochain,4.0,1039,TomoChain
2023-10-21,aelf,5.0,114,aelf
2023-10-21,xdce-crowd-sale,6.0,3213,XinFin
2023-10-21,mx-token,7.0,2696,MX Token
2023-10-21,ripple,8.0,979,XRP
2023-10-21,bone-shibaswap,9.0,11675,Bone ShibaSwap
